Stations_ID; Mess_Datum; Qualitaets_Niveau; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND; SCHNEEHOEHE;eor
    13675;20090510;   9;   0.1;   6;   0;eor
    13675;20090511;   9;   0.6;   6;   0;eor
    13675;20090512;   9;   0.0;   0;   0;eor
    13675;20090513;   9;   0.0;   0;   0;eor
    13675;20090514;   9;   0.9;   6;   0;eor
    13675;20090515;   9;  12.9;   6;   0;eor
    13675;20090516;   9;   0.0;   0;   0;eor
    13675;20090517;   9;   0.0;   6;   0;eor
    13675;20090518;   9;   0.0;   0;   0;eor
    13675;20090519;   9;   0.9;   6;   0;eor
    13675;20090520;   9;   0.0;   6;   0;eor
    13675;20090521;   9;   0.0;   0;   0;eor
    13675;20090522;   9;   4.1;   6;   0;eor
    13675;20090523;   9;   0.1;   6;   0;eor
    13675;20090524;   9;   0.0;   0;   0;eor
    13675;20090525;   9;   0.6;   6;   0;eor
    13675;20090526;   9;   0.0;   0;   0;eor
    13675;20090527;   9;   1.1;   6;   0;eor
    13675;20090528;   9;   4.5;   6;   0;eor
    13675;20090529;   9;   0.0;   0;   0;eor
    13675;20090530;   9;   0.0;   6;   0;eor
    13675;20090531;   9;   0.0;   0;   0;eor
    13675;20090601;   9;   0.0;   0;   0;eor
    13675;20090602;   9;   0.0;   0;   0;eor
    13675;20090603;   9;   0.0;   6;   0;eor
    13675;20090604;   9;   0.7;   6;   0;eor
    13675;20090605;   9;   0.0;   0;   0;eor
    13675;20090606;   9;   9.6;   6;   0;eor
    13675;20090607;   9;   3.3;   6;   0;eor
    13675;20090608;   9;   5.7;   6;   0;eor
    13675;20090609;   9;   2.6;   6;   0;eor
    13675;20090610;   9;   2.0;   6;   0;eor
    13675;20090611;   9;   5.1;   6;   0;eor
    13675;20090612;   9;   0.1;   6;   0;eor
    13675;20090613;   9;   0.0;   0;   0;eor
    13675;20090614;   9;   0.1;   6;   0;eor
    13675;20090615;   9;   3.7;   6;   0;eor
    13675;20090616;   9;   2.4;   6;   0;eor
    13675;20090617;   9;   0.0;   0;   0;eor
    13675;20090618;   9;   0.2;   6;   0;eor
    13675;20090619;   9;   0.5;   6;   0;eor
    13675;20090620;   9;   7.5;   6;   0;eor
    13675;20090621;   9;   2.8;   6;   0;eor
    13675;20090622;   9;   0.0;   0;   0;eor
    13675;20090623;   9;   0.0;   0;   0;eor
    13675;20090624;   9;   0.0;   0;   0;eor
    13675;20090625;   9;   0.0;   6;   0;eor
    13675;20090626;   9;   0.9;   6;   0;eor
    13675;20090627;   9;   0.1;   6;   0;eor
    13675;20090628;   9;   0.0;   0;   0;eor
    13675;20090629;   9;   0.0;   0;   0;eor
    13675;20090630;   9;   0.0;   0;   0;eor
    13675;20090701;   9;   0.0;   0;   0;eor
    13675;20090702;   9;   0.0;   0;   0;eor
    13675;20090703;   9;  24.7;   6;   0;eor
    13675;20090704;   9;   0.0;   0;   0;eor
    13675;20090705;   9;   0.5;   6;   0;eor
    13675;20090706;   9;   2.4;   6;   0;eor
    13675;20090707;   9;   1.5;   6;   0;eor
    13675;20090708;   9;   6.6;   6;   0;eor
    13675;20090709;   9;   0.1;   6;   0;eor
    13675;20090710;   9;   8.7;   6;   0;eor
    13675;20090711;   9;   4.8;   6;   0;eor
    13675;20090712;   9;   0.9;   6;   0;eor
    13675;20090713;   9;   0.0;   0;   0;eor
    13675;20090714;   9;  14.5;   6;   0;eor
    13675;20090715;   9;   0.0;   0;   0;eor
    13675;20090716;   9;   0.0;   0;   0;eor
    13675;20090717;   9;   4.7;   6;   0;eor
    13675;20090718;   9;   0.3;   6;   0;eor
    13675;20090719;   9;   1.4;   6;   0;eor
    13675;20090720;   9;   2.8;   6;   0;eor
    13675;20090721;   9;   6.2;   6;   0;eor
    13675;20090722;   9;   0.3;   6;   0;eor
    13675;20090723;   9;   5.7;   6;   0;eor
    13675;20090724;   9;   8.8;   6;   0;eor
    13675;20090725;   9;   2.7;   6;   0;eor
    13675;20090726;   9;   0.0;   0;   0;eor
    13675;20090727;   9;   0.4;   6;   0;eor
    13675;20090728;   9;   0.0;   0;   0;eor
    13675;20090729;   9;   2.0;   6;   0;eor
    13675;20090730;   9;   0.8;   6;   0;eor
    13675;20090731;   9;   0.0;   0;   0;eor
    13675;20090801;   9;   0.1;   6;   0;eor
    13675;20090802;   9;   0.0;   6;   0;eor
    13675;20090803;   9;   0.0;   0;   0;eor
    13675;20090804;   9;   0.0;   0;   0;eor
    13675;20090805;   9;   0.0;   0;   0;eor
    13675;20090806;   9;   0.0;   0;   0;eor
    13675;20090807;   9;   0.0;   0;   0;eor
    13675;20090808;   9;   0.8;   6;   0;eor
    13675;20090809;   9;   0.0;   0;   0;eor
    13675;20090810;   9;   0.1;   6;   0;eor
    13675;20090811;   9;   0.1;   6;   0;eor
    13675;20090812;   9;   0.0;   0;   0;eor
    13675;20090813;   9;   0.0;   0;   0;eor
    13675;20090814;   9;   0.0;   0;   0;eor
    13675;20090815;   9;   0.0;   0;   0;eor
    13675;20090816;   9;   0.0;   0;   0;eor
    13675;20090817;   9;   1.6;   6;   0;eor
    13675;20090818;   9;   0.0;   0;   0;eor
    13675;20090819;   9;   0.0;   0;   0;eor
